start_time,src_ip,src_port,dst_ip,dst_port,ip_protocol,history,conn_state,tcp_flags,packet_nb,packet_nb_orig,packet_nb_resp,a_l3_payload_size_orig_total,a_l3_payload_size_resp_total,a_l3_payload_size_orig_min,a_l3_payload_size_orig_max,duration,label
1776806006.83558,172.16.0.5,54803,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2134,3042,44,1430,1.679051,malicious
1776806007.932065,172.16.0.5,54804,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2135,2679,44,1430,2.880623,malicious
1776806008.515962,172.16.0.5,54805,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,18,10,8,2096,2659,44,1430,1.629091,malicious
1776806008.518217,172.16.0.5,54806,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2395,2696,44,1430,0.014661,malicious
1776806010.14581,172.16.0.5,54807,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,23,12,11,2479,2857,44,1430,4.122874,malicious
1776806010.813364,172.16.0.5,54808,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,28,14,14,2768,3055,44,1430,7.44104,malicious
1776806014.268586,172.16.0.5,54809,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,25,13,12,2471,2877,44,1430,4.747367,malicious
1776806018.254975,172.16.0.5,54810,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2135,2679,44,1430,2.609352,malicious
1776806019.016184,172.16.0.5,54811,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2151,2679,44,1430,2.58659,malicious
1776806020.863925,172.16.0.5,54812,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,25,13,12,2462,2877,44,1430,5.478122,malicious
1776806021.602413,172.16.0.5,54813,172.16.0.13,8443,6,ShDd,SF,SFPAEC,26,12,14,2800,3418,44,1430,4.779142,malicious
1776806025.579354,172.16.0.5,54814,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,11394,7439,3955,13586341,81616,44,4250,0.826474,malicious
1776806026.341294,172.16.0.5,54815,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,18,10,8,2101,2659,44,1430,1.040905,malicious
1776806026.382596,172.16.0.5,54816,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,18,10,8,2115,2659,44,1430,2.357778,malicious
1776806027.382973,172.16.0.5,54817,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2135,2679,44,1430,2.771462,malicious
1776806028.74135,172.16.0.5,54818,172.16.0.13,8443,6,ShDd,SF,SFPAEC,23,11,12,2444,2877,44,1430,4.869392,malicious
1776806030.155092,172.16.0.5,54819,172.16.0.13,8443,6,ShDd,RSTO,SFRPAEC,21,12,9,2158,2679,44,1430,1.332992,malicious
