start_time,src_ip,src_port,dst_ip,dst_port,ip_protocol,history,conn_state,tcp_flags,packet_nb,packet_nb_orig,packet_nb_resp,a_l3_payload_size_orig_total,a_l3_payload_size_resp_total,a_l3_payload_size_orig_min,a_l3_payload_size_orig_max,duration,label
1776878970.821653,172.16.0.5,51553,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2261,2678,44,1430,1.532816,malicious
1776878971.179676,172.16.0.5,51554,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2243,2678,44,1430,1.971278,malicious
1776878971.28802,172.16.0.5,51555,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2230,2678,44,1430,2.641787,malicious
1776878971.617325,172.16.0.5,51556,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2266,2678,44,1430,2.37732,malicious
1776878972.355367,172.16.0.5,51557,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2198,2678,44,1430,1.756026,malicious
1776878973.151836,172.16.0.5,51558,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2269,2678,44,1430,2.646652,malicious
1776878973.93047,172.16.0.5,51559,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2188,2678,44,1430,2.032815,malicious
1776878973.994099,172.16.0.5,51560,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2230,2678,44,1430,2.971236,malicious
1776878974.110954,172.16.0.5,51561,172.16.0.13,8444,6,ShDd,SF,SFPAEC,19,10,9,2238,2678,44,1430,2.594028,malicious
1776878975.799305,172.16.0.5,51562,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2194,2678,44,1430,2.029637,malicious
1776878975.962871,172.16.0.5,51563,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2199,2678,44,1430,1.398763,malicious
1776878976.70627,172.16.0.5,51564,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2655,2876,44,1430,2.750905,malicious
1776878976.964933,172.16.0.5,51565,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2191,2678,44,1430,2.971329,malicious
1776878977.361284,172.16.0.5,51566,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2663,2876,44,1430,5.625696,malicious
1776878977.829619,172.16.0.5,51567,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2262,2678,44,1430,2.649125,malicious
1776878979.456774,172.16.0.5,51568,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2662,2876,44,1430,3.036787,malicious
1776878979.936981,172.16.0.5,51569,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2195,2678,44,1430,2.384303,malicious
1776878980.478495,172.16.0.5,51570,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2187,2678,44,1430,1.696241,malicious
1776878982.174163,172.16.0.5,51571,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2232,2678,44,1430,1.575885,malicious
1776878982.320892,172.16.0.5,51572,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2198,2678,44,1430,1.752008,malicious
1776878982.492763,172.16.0.5,51573,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2200,2678,44,1430,1.140842,malicious
1776878982.986568,172.16.0.5,51574,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2264,2678,44,1430,1.242565,malicious
1776878983.633233,172.16.0.5,51575,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2199,2678,44,1430,2.098656,malicious
1776878983.749714,172.16.0.5,51576,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2230,2678,44,1430,1.921214,malicious
1776878984.072535,172.16.0.5,51577,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2272,2678,44,1430,1.720184,malicious
1776878984.228606,172.16.0.5,51578,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2700,2876,44,1430,3.216773,malicious
1776878985.670689,172.16.0.5,51579,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2269,2678,44,1430,2.254202,malicious
1776878985.73129,172.16.0.5,51580,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2626,2876,44,1430,5.31905,malicious
1776878985.793343,172.16.0.5,51581,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2260,2678,44,1430,2.787363,malicious
1776878987.445804,172.16.0.5,51582,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2269,2678,44,1430,1.879725,malicious
1776878987.92458,172.16.0.5,51583,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2666,2876,44,1430,4.081644,malicious
1776878988.58155,172.16.0.5,51584,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2220,2678,44,1430,1.792442,malicious
1776878989.325123,172.16.0.5,51585,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,18,10,8,2195,2658,44,1430,1.576414,malicious
1776878990.374651,172.16.0.5,51586,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2194,2678,44,1430,1.444219,malicious
1776878990.902394,172.16.0.5,51587,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,28,14,14,3050,3054,44,1430,7.686094,malicious
1776878991.049725,172.16.0.5,51588,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2657,2876,44,1430,3.306718,malicious
1776878991.818662,172.16.0.5,51589,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2579,2876,44,1430,2.880568,malicious
1776878992.005528,172.16.0.5,51590,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2264,2678,44,1430,2.285624,malicious
1776878994.29048,172.16.0.5,51591,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2204,2678,44,1430,1.929849,malicious
1776878994.355882,172.16.0.5,51592,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2268,2678,44,1430,1.693199,malicious
1776878994.698841,172.16.0.5,51593,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2193,2678,44,1430,2.997258,malicious
1776878996.048698,172.16.0.5,51594,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2232,2678,44,1430,1.657091,malicious
1776878996.220979,172.16.0.5,51595,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2236,2678,44,1430,1.02783,malicious
1776878997.248439,172.16.0.5,51596,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2264,2678,44,1430,2.616673,malicious
1776878997.695654,172.16.0.5,51597,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2265,2678,44,1430,2.743336,malicious
1776878997.706478,172.16.0.5,51598,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2204,2678,44,1430,2.356429,malicious
1776878998.587586,172.16.0.5,51599,172.16.0.13,8444,6,ShDd,RSTR,SFRPAEC,18,10,8,2231,2496,44,1430,1.972055,malicious
1776878999.865801,172.16.0.5,51600,172.16.0.13,8444,6,ShDd,RSTR,SFRPAEC,18,10,8,2190,2496,44,1430,0.692867,malicious
1776879000.062438,172.16.0.5,51601,172.16.0.13,8444,6,ShDd,RSTR,SFRPAEC,16,9,7,2144,2476,44,1430,0.495401,malicious
1776879000.438434,172.16.0.5,51602,172.16.0.13,8444,6,ShDd,RSTR,SFRPAEC,18,10,8,2230,2496,44,1430,0.120984,malicious
1776879060.565224,172.16.0.5,51603,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,19,11,8,2504,3041,44,1430,0.023871,malicious
1776879060.565517,172.16.0.5,51604,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,3043,3304,44,1430,3.024032,malicious
1776879060.567892,172.16.0.5,51605,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,30,16,14,5236,4691,44,1430,1.572812,malicious
1776879060.568515,172.16.0.5,51606,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2552,3108,44,1430,0.016578,malicious
1776879060.585035,172.16.0.5,51607,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2234,2678,44,1430,2.659889,malicious
1776879060.586068,172.16.0.5,51608,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,19,11,8,2963,2675,44,1430,0.012368,malicious
1776879060.588382,172.16.0.5,51609,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2227,2678,44,1430,2.112248,malicious
1776879060.588747,172.16.0.5,51610,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,19,11,8,2727,2675,44,1430,0.013638,malicious
1776879060.593729,172.16.0.5,51611,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,15,10,5825,2715,44,1430,0.015537,malicious
1776879060.598383,172.16.0.5,51612,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,23,14,9,5642,2695,44,1430,0.01116,malicious
1776879062.140076,172.16.0.5,51613,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2226,2678,44,1430,1.293301,malicious
1776879062.70004,172.16.0.5,51614,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2222,2678,44,1430,2.753241,malicious
1776879063.244802,172.16.0.5,51615,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2280,2678,44,1430,1.930325,malicious
1776879063.432975,172.16.0.5,51616,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2236,2678,44,1430,2.153231,malicious
1776879063.588935,172.16.0.5,51617,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2199,2678,44,1430,2.682732,malicious
1776879065.175983,172.16.0.5,51618,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2195,2678,44,1430,2.046202,malicious
1776879065.452868,172.16.0.5,51619,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2186,2678,44,1430,1.035609,malicious
1776879065.585719,172.16.0.5,51620,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2268,2678,44,1430,2.278011,malicious
1776879066.272708,172.16.0.5,51621,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2197,2678,44,1430,1.372243,malicious
1776879066.48784,172.16.0.5,51622,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2264,2678,44,1430,1.964532,malicious
1776879067.221571,172.16.0.5,51623,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2272,2678,44,1430,2.491979,malicious
1776879067.645808,172.16.0.5,51624,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2272,2678,44,1430,2.195025,malicious
1776879067.863092,172.16.0.5,51625,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2200,2678,44,1430,1.670857,malicious
1776879068.4517,172.16.0.5,51626,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2227,2678,44,1430,2.905608,malicious
1776879069.533292,172.16.0.5,51627,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2197,2678,44,1430,2.965771,malicious
1776879069.712898,172.16.0.5,51628,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2670,2876,44,1430,3.006203,malicious
1776879069.840235,172.16.0.5,51629,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2659,2876,44,1430,2.467905,malicious
1776879071.358034,172.16.0.5,51630,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2587,2876,44,1430,4.522481,malicious
1776879072.308864,172.16.0.5,51631,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2195,2678,44,1430,1.851147,malicious
1776879072.498668,172.16.0.5,51632,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2188,2678,44,1430,2.188963,malicious
1776879072.718373,172.16.0.5,51633,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2191,2678,44,1430,1.8598,malicious
1776879074.15957,172.16.0.5,51634,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,28,14,14,3046,3054,44,1430,6.791756,malicious
1776879074.577808,172.16.0.5,51635,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2199,2678,44,1430,2.301914,malicious
1776879074.687199,172.16.0.5,51636,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2228,2678,44,1430,2.679068,malicious
1776879075.880128,172.16.0.5,51637,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,18,10,8,2217,2658,44,1430,2.77415,malicious
1776879076.879325,172.16.0.5,51638,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2273,2678,44,1430,1.247818,malicious
1776879077.365886,172.16.0.5,51639,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2657,2876,44,1430,3.767391,malicious
1776879078.126675,172.16.0.5,51640,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2698,2876,44,1430,3.902388,malicious
1776879078.65528,172.16.0.5,51641,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2233,2678,44,1430,2.065748,malicious
1776879080.720846,172.16.0.5,51642,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2190,2678,44,1430,2.894554,malicious
1776879080.951023,172.16.0.5,51643,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2268,2678,44,1430,2.034056,malicious
1776879081.133678,172.16.0.5,51644,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2190,2678,44,1430,2.504249,malicious
1776879082.028631,172.16.0.5,51645,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2233,2678,44,1430,2.694046,malicious
1776879082.985811,172.16.0.5,51646,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2614,2876,44,1430,3.331013,malicious
1776879083.615128,172.16.0.5,51647,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2270,2678,44,1430,2.61577,malicious
1776879083.637543,172.16.0.5,51648,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2261,2678,44,1430,2.216112,malicious
1776879084.722323,172.16.0.5,51649,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2194,2678,44,1430,1.178404,malicious
1776879085.85352,172.16.0.5,51650,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2229,2678,44,1430,2.553016,malicious
1776879085.900201,172.16.0.5,51651,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2203,2678,44,1430,2.279033,malicious
1776879086.230509,172.16.0.5,51652,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,28,14,14,3079,3054,44,1430,5.926131,malicious
1776879086.315993,172.16.0.5,51653,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2268,2678,44,1430,1.301084,malicious
1776879087.616584,172.16.0.5,51654,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2187,2678,44,1430,2.339618,malicious
1776879088.178626,172.16.0.5,51655,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2590,2876,44,1430,3.777681,malicious
1776879088.407145,172.16.0.5,51656,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2190,2678,44,1430,1.26636,malicious
1776879089.673122,172.16.0.5,51658,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2183,2678,44,1430,2.691454,malicious
1776879089.956932,172.16.0.5,51659,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2234,2678,44,1430,2.724598,malicious
1776879091.955583,172.16.0.5,51660,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2268,2678,44,1430,2.573237,malicious
1776879092.15636,172.16.0.5,51661,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2261,2678,44,1430,1.301966,malicious
1776879092.364168,172.16.0.5,51662,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2578,2876,44,1430,4.824436,malicious
1776879092.681073,172.16.0.5,51663,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2189,2678,44,1430,1.625739,malicious
1776879093.457922,172.16.0.5,51664,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2230,2678,44,1430,2.087301,malicious
1776879094.306431,172.16.0.5,51665,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2271,2678,44,1430,2.817086,malicious
1776879094.528418,172.16.0.5,51666,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2192,2678,44,1430,2.865138,malicious
1776879095.544804,172.16.0.5,51667,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2262,2678,44,1430,2.188683,malicious
1776879097.12435,172.16.0.5,51668,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2259,2678,44,1430,1.457513,malicious
1776879097.187759,172.16.0.5,51669,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2270,2678,44,1430,1.974989,malicious
1776879097.393028,172.16.0.5,51670,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,18,10,8,2228,2658,44,1430,1.384402,malicious
1776879097.733109,172.16.0.5,51671,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2271,2678,44,1430,1.971464,malicious
1776879098.581613,172.16.0.5,51672,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2268,2678,44,1430,1.920025,malicious
1776879098.778277,172.16.0.5,51673,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2276,2678,44,1430,1.62479,malicious
1776879099.163441,172.16.0.5,51674,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2264,2678,44,1430,2.288758,malicious
1776879099.704083,172.16.0.5,51675,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2190,2678,44,1430,2.090106,malicious
1776879100.403826,172.16.0.5,51676,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2229,2678,44,1430,2.521077,malicious
1776879100.500627,172.16.0.5,51677,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2230,2678,44,1430,1.398969,malicious
1776879101.451605,172.16.0.5,51678,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2268,2678,44,1430,2.37323,malicious
1776879101.793787,172.16.0.5,51679,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2725,2876,44,1430,4.558475,malicious
1776879101.89923,172.16.0.5,51680,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2268,2678,44,1430,2.298581,malicious
1776879102.924609,172.16.0.5,51681,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2272,2678,44,1430,1.996382,malicious
1776879103.824442,172.16.0.5,51682,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2618,2876,44,1430,5.176852,malicious
1776879104.197428,172.16.0.5,51683,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2234,2678,44,1430,1.696082,malicious
1776879104.920613,172.16.0.5,51684,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2201,2678,44,1430,2.839463,malicious
1776879105.892886,172.16.0.5,51685,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2219,2678,44,1430,2.453192,malicious
1776879106.351823,172.16.0.5,51686,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2230,2678,44,1430,2.792443,malicious
1776879107.759704,172.16.0.5,51687,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2266,2678,44,1430,2.075329,malicious
1776879108.345711,172.16.0.5,51688,172.16.0.13,8444,6,ShDd,RSTO,SRPAEC,14,8,6,2098,2853,84,1430,1.925743,malicious
1776879109.000941,172.16.0.5,51689,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2263,2678,44,1430,1.620846,malicious
1776879109.143883,172.16.0.5,51690,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2193,2678,44,1430,2.443226,malicious
1776879109.834758,172.16.0.5,51691,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2270,2678,44,1430,2.377759,malicious
1776879110.622509,172.16.0.5,51692,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2222,2678,44,1430,1.146973,malicious
1776879111.586514,172.16.0.5,51693,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2227,2678,44,1430,2.681954,malicious
1776879111.77015,172.16.0.5,51694,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2189,2678,44,1430,1.627277,malicious
1776879112.213344,172.16.0.5,51695,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2275,2678,44,1430,2.191549,malicious
1776879113.396998,172.16.0.5,51696,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2264,2678,44,1430,2.853828,malicious
1776879114.267861,172.16.0.5,51697,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2229,2678,44,1430,2.647442,malicious
1776879114.404411,172.16.0.5,51698,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2654,2876,44,1430,5.105556,malicious
1776879116.250155,172.16.0.5,51699,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2191,2678,44,1430,1.726547,malicious
1776879116.915023,172.16.0.5,51700,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2267,2678,44,1430,1.34055,malicious
1776879117.97647,172.16.0.5,51701,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2189,2678,44,1430,1.463365,malicious
1776879118.255152,172.16.0.5,51702,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2228,2678,44,1430,1.998024,malicious
1776879119.440581,172.16.0.5,51703,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,31,15,16,3519,3232,44,1430,6.84196,malicious
1776879119.510582,172.16.0.5,51704,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2274,2678,44,1430,2.396365,malicious
1776879120.252783,172.16.0.5,51705,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2652,2876,44,1430,4.744957,malicious
1776879121.90668,172.16.0.5,51706,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2240,2678,44,1430,2.586796,malicious
1776879124.493302,172.16.0.5,51707,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2266,2678,44,1430,1.34889,malicious
1776879124.997266,172.16.0.5,51708,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2229,2678,44,1430,1.344523,malicious
1776879125.841526,172.16.0.5,51709,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2199,2678,44,1430,2.757402,malicious
1776879126.281817,172.16.0.5,51710,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2263,2678,44,1430,1.76445,malicious
1776879126.341209,172.16.0.5,51711,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,28,14,14,3111,3054,44,1430,5.294818,malicious
1776879128.045786,172.16.0.5,51712,172.16.0.13,8444,6,ShDd,RSTO,SRPAEC,14,8,6,2129,2854,84,1430,1.585524,malicious
1776879128.599778,172.16.0.5,51713,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2195,2678,44,1430,1.405591,malicious
1776879130.005136,172.16.0.5,51714,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2234,2678,44,1430,2.243493,malicious
1776879131.635545,172.16.0.5,51715,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2272,2678,44,1430,1.703289,malicious
1776879132.248335,172.16.0.5,51716,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2268,2678,44,1430,1.742851,malicious
1776879133.339672,172.16.0.5,51717,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2270,2678,44,1430,2.892654,malicious
1776879133.990964,172.16.0.5,51718,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2238,2678,44,1430,1.093675,malicious
1776879135.084251,172.16.0.5,51719,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2660,3187,44,1430,3.761552,malicious
1776879136.232,172.16.0.5,51720,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2194,2678,44,1430,1.620995,malicious
1776879137.85263,172.16.0.5,51721,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2229,2678,44,1430,2.546692,malicious
1776879140.398937,172.16.0.5,51722,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2271,2678,44,1430,2.995158,malicious
1776879143.393691,172.16.0.5,51723,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,28,14,14,2971,3368,44,1430,4.145263,malicious
1776879146.17537,172.16.0.5,51724,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2832,2695,44,1430,0.012339,malicious
1776879147.538702,172.16.0.5,51725,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2219,2678,44,1430,1.541646,malicious
1776879149.079899,172.16.0.5,51726,172.16.0.13,8444,6,ShDd,SF,SFPAEC,29,13,16,3544,3668,44,1430,4.74226,malicious
1776879149.673705,172.16.0.5,51727,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,22,13,9,3649,2695,44,1430,0.012202,malicious
1776879153.823147,172.16.0.5,51728,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2272,2678,44,1430,2.10231,malicious
1776879155.925088,172.16.0.5,51729,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2188,2678,44,1430,2.615618,malicious
1776879158.54041,172.16.0.5,51730,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2195,2678,44,1430,1.629543,malicious
1776879160.170777,172.16.0.5,51731,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2691,3143,44,1430,2.873697,malicious
1776879160.357286,172.16.0.5,51732,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2475,2695,44,1430,0.012025,malicious
1776879163.04423,172.16.0.5,51733,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2584,3239,44,1430,2.078557,malicious
1776879163.101836,172.16.0.5,51734,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2471,2695,44,1430,0.011712,malicious
1776879165.122184,172.16.0.5,51735,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2703,3190,44,1430,2.170383,malicious
