start_time,src_ip,src_port,dst_ip,dst_port,ip_protocol,history,conn_state,tcp_flags,packet_nb,packet_nb_orig,packet_nb_resp,a_l3_payload_size_orig_total,a_l3_payload_size_resp_total,a_l3_payload_size_orig_min,a_l3_payload_size_orig_max,duration,label
1776890339.240519,172.16.0.5,54916,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2194,2678,44,1430,2.013753,malicious
1776890341.253885,172.16.0.5,54917,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2663,2876,44,1430,2.985667,malicious
1776890344.240758,172.16.0.5,54918,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2746,2876,44,1430,2.966683,malicious
1776890347.206551,172.16.0.5,54919,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2225,2678,44,1430,1.766355,malicious
1776890348.973622,172.16.0.5,54920,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2233,2678,44,1430,1.376454,malicious
1776890350.350843,172.16.0.5,54921,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,27,14,13,2689,5867,44,1430,1.474221,malicious
1776890350.478926,172.16.0.5,54922,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2411,2695,44,1430,0.012536,malicious
1776890351.82527,172.16.0.5,54923,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2221,2678,44,1430,2.215465,malicious
1776890354.040396,172.16.0.5,54924,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2263,2678,44,1430,1.553756,malicious
1776890355.594884,172.16.0.5,54925,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2231,2678,44,1430,1.045145,malicious
1776890356.639584,172.16.0.5,54926,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2265,2678,44,1430,1.686372,malicious
1776890358.326663,172.16.0.5,54927,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2262,2678,44,1430,1.331845,malicious
1776890359.658069,172.16.0.5,54928,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2659,2876,44,1430,5.157098,malicious
1776890364.814889,172.16.0.5,54929,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,22,11,11,2616,3140,44,1430,3.297318,malicious
1776890366.140096,172.16.0.5,54930,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2484,2695,44,1430,0.011981,malicious
1776890368.113052,172.16.0.5,54931,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2276,2678,44,1430,1.462821,malicious
1776890369.576586,172.16.0.5,54932,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2698,3239,44,1430,3.233803,malicious
1776890371.178108,172.16.0.5,54933,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,15,10,5648,2715,44,1430,0.011852,malicious
1776890372.809931,172.16.0.5,54934,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2733,3146,44,1430,3.10999,malicious
1776890374.236763,172.16.0.5,54935,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2336,2695,44,1430,0.011953,malicious
1776890375.921101,172.16.0.5,54936,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2272,3041,44,1430,0.482781,malicious
1776890376.40421,172.16.0.5,54937,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2229,2678,44,1430,1.179092,malicious
1776890376.409085,172.16.0.5,54938,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2406,2695,44,1430,0.012935,malicious
1776890377.582757,172.16.0.5,54939,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,28,14,14,3162,3323,44,1430,6.1096,malicious
1776890378.320915,172.16.0.5,54940,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,15,10,5536,2715,44,1430,0.012431,malicious
1776890383.692774,172.16.0.5,54941,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2273,3041,44,1430,1.668443,malicious
1776890385.360479,172.16.0.5,54942,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2394,2695,44,1430,0.0121,malicious
1776890385.36114,172.16.0.5,54943,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2197,2678,44,1430,1.731689,malicious
1776890387.093769,172.16.0.5,54944,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,23,13,10,2213,4688,44,1430,0.424912,malicious
1776890387.519641,172.16.0.5,54945,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,23,13,10,2219,4649,44,1430,0.690777,malicious
1776890387.520312,172.16.0.5,54946,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2387,2695,44,1430,0.015397,malicious
1776890388.209807,172.16.0.5,54947,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2187,2678,44,1430,2.679644,malicious
1776890388.213019,172.16.0.5,54948,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,22,13,9,3349,2695,44,1430,0.010856,malicious
1776890390.888855,172.16.0.5,54949,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2188,2678,44,1430,1.188235,malicious
1776890392.077893,172.16.0.5,54950,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2228,2678,44,1430,1.647465,malicious
1776890393.72501,172.16.0.5,54951,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2265,2678,44,1430,1.951542,malicious
1776890395.675984,172.16.0.5,54952,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2265,2678,44,1430,1.619921,malicious
1776890397.295282,172.16.0.5,54953,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,21,12,9,2194,2678,44,1430,2.761273,malicious
1776890400.057384,172.16.0.5,54954,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,25,13,12,2659,3155,44,1430,2.057709,malicious
1776890400.980211,172.16.0.5,54955,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,19,11,8,2864,2675,44,1430,0.010872,malicious
1776890402.114623,172.16.0.5,54956,172.16.0.13,8444,6,ShDd,RSTO,SFRPAEC,31,15,16,3396,3558,44,1430,5.553904,malicious
